YYYYMMDD,TG,RH,SP,FG
2009-12-16,-23.0,-1.0,25.0,26.0
2009-12-17,-11.0,38.0,0.0,41.0
2009-12-18,-31.0,-1.0,78.0,33.0
2009-12-19,-79.0,5.0,50.0,30.0
2009-12-20,-22.0,84.0,0.0,50.0
2009-12-21,-24.0,16.0,27.0,37.0
2009-12-22,7.0,17.0,13.0,32.0
2009-12-23,-3.0,0.0,9.0,41.0
2009-12-24,-3.0,18.0,56.0,31.0
2009-12-25,25.0,50.0,0.0,45.0
2009-12-26,37.0,-1.0,82.0,49.0
2009-12-27,42.0,39.0,18.0,53.0
2009-12-28,26.0,-1.0,67.0,23.0
2009-12-29,6.0,55.0,5.0,43.0
2009-12-30,3.0,17.0,0.0,41.0
2009-12-31,0.0,-1.0,0.0,49.0
2010-01-01,-16.0,-1.0,54.0,38.0
2010-01-02,-11.0,1.0,0.0,31.0
2010-01-03,-39.0,0.0,79.0,25.0
2010-01-04,-29.0,-1.0,13.0,31.0
2010-01-05,-7.0,9.0,42.0,28.0
2010-01-06,-30.0,1.0,82.0,25.0
2010-01-07,-49.0,-1.0,70.0,20.0
2010-01-08,-50.0,0.0,36.0,36.0
2010-01-09,-22.0,10.0,0.0,73.0
2010-01-10,-5.0,11.0,0.0,35.0
2010-01-11,-4.0,-1.0,0.0,25.0
2010-01-12,-17.0,-1.0,23.0,38.0
2010-01-13,-30.0,-1.0,0.0,48.0
2010-01-14,6.0,0.0,60.0,25.0
2010-01-15,13.0,0.0,0.0,24.0
2010-01-16,10.0,77.0,0.0,54.0
2010-01-17,39.0,14.0,22.0,28.0
2010-01-18,40.0,12.0,0.0,32.0
2010-01-19,40.0,3.0,0.0,16.0
2010-01-20,27.0,-1.0,56.0,39.0
2010-01-21,27.0,-1.0,0.0,31.0
2010-01-22,22.0,0.0,58.0,34.0
2010-01-23,13.0,50.0,0.0,35.0
2010-01-24,-2.0,11.0,0.0,18.0
2010-01-25,-32.0,0.0,0.0,23.0
2010-01-26,-75.0,0.0,88.0,25.0
2010-01-27,-23.0,39.0,0.0,38.0
2010-01-28,32.0,13.0,33.0,34.0
2010-01-29,19.0,85.0,6.0,35.0
2010-01-30,0.0,75.0,78.0,28.0
2010-01-31,12.0,1.0,68.0,34.0
2010-02-01,1.0,31.0,28.0,32.0
2010-02-02,23.0,82.0,0.0,53.0
2010-02-03,22.0,3.0,73.0,30.0
2010-02-04,58.0,23.0,0.0,36.0
2010-02-05,44.0,11.0,0.0,34.0
2010-02-06,28.0,-1.0,0.0,21.0
2010-02-07,12.0,0.0,0.0,21.0
2010-02-08,-32.0,0.0,22.0,44.0
2010-02-09,-33.0,-1.0,29.0,40.0
2010-02-10,-31.0,17.0,32.0,38.0
2010-02-11,-25.0,-1.0,58.0,54.0
2010-02-12,-28.0,0.0,86.0,39.0
2010-02-13,-17.0,-1.0,7.0,28.0
2010-02-14,-23.0,5.0,0.0,22.0
2010-02-15,-36.0,5.0,31.0,21.0
2010-02-16,-9.0,1.0,21.0,45.0
2010-02-17,-2.0,1.0,37.0,28.0
2010-02-18,32.0,7.0,4.0,30.0
2010-02-19,33.0,2.0,0.0,49.0
2010-02-20,14.0,2.0,62.0,37.0
2010-02-21,6.0,39.0,0.0,31.0
2010-02-22,40.0,31.0,0.0,30.0
2010-02-23,21.0,5.0,31.0,45.0
2010-02-24,63.0,18.0,7.0,33.0
2010-02-25,82.0,53.0,8.0,52.0
2010-02-26,73.0,11.0,1.0,60.0
2010-02-27,68.0,21.0,4.0,48.0
2010-02-28,64.0,2.0,0.0,56.0
2010-03-01,42.0,27.0,53.0,41.0
2010-03-02,29.0,0.0,46.0,24.0
2010-03-03,20.0,0.0,77.0,23.0
2010-03-04,15.0,0.0,82.0,34.0
2010-03-05,18.0,56.0,30.0,37.0
2010-03-06,8.0,2.0,81.0,53.0
2010-03-07,-10.0,0.0,89.0,34.0
2010-03-08,1.0,9.0,19.0,23.0
2010-03-09,5.0,0.0,91.0,27.0
2010-03-10,7.0,0.0,87.0,46.0
2010-03-11,26.0,-1.0,29.0,36.0
2010-03-12,46.0,-1.0,2.0,26.0
2010-03-13,52.0,1.0,14.0,36.0
2010-03-14,62.0,-1.0,6.0,40.0
2010-03-15,63.0,1.0,6.0,42.0
2010-03-16,63.0,2.0,26.0,28.0
2010-03-17,84.0,0.0,70.0,36.0
2010-03-18,108.0,0.0,55.0,35.0
2010-03-19,125.0,26.0,0.0,39.0
2010-03-20,136.0,5.0,3.0,50.0
2010-03-21,86.0,3.0,48.0,32.0
2010-03-22,78.0,-1.0,44.0,31.0
2010-03-23,98.0,-1.0,79.0,25.0
2010-03-24,124.0,0.0,30.0,36.0
2010-03-25,146.0,7.0,64.0,43.0
2010-03-26,106.0,15.0,6.0,33.0
2010-03-27,98.0,6.0,30.0,43.0
2010-03-28,91.0,4.0,23.0,46.0
2010-03-29,101.0,32.0,21.0,34.0
2010-03-30,102.0,29.0,7.0,45.0
2010-03-31,65.0,21.0,23.0,72.0
2010-04-01,52.0,30.0,53.0,58.0
2010-04-02,78.0,15.0,68.0,54.0
2010-04-03,73.0,86.0,18.0,33.0
2010-04-04,71.0,36.0,13.0,36.0
2010-04-05,78.0,-1.0,48.0,35.0
2010-04-06,110.0,0.0,79.0,38.0
2010-04-07,136.0,2.0,59.0,31.0
2010-04-08,92.0,10.0,45.0,30.0
2010-04-09,104.0,0.0,74.0,29.0
2010-04-10,78.0,0.0,64.0,34.0
2010-04-11,63.0,0.0,18.0,44.0
2010-04-12,93.0,0.0,72.0,52.0
2010-04-13,90.0,0.0,77.0,45.0
2010-04-14,96.0,0.0,67.0,38.0
2010-04-15,92.0,0.0,89.0,41.0
2010-04-16,77.0,0.0,51.0,30.0
2010-04-17,80.0,0.0,91.0,13.0
2010-04-18,102.0,0.0,91.0,24.0
2010-04-19,88.0,0.0,67.0,30.0
2010-04-20,86.0,-1.0,60.0,38.0
2010-04-21,67.0,-1.0,54.0,36.0
2010-04-22,70.0,-1.0,37.0,21.0
2010-04-23,80.0,0.0,93.0,24.0
2010-04-24,117.0,0.0,89.0,24.0
2010-04-25,143.0,1.0,46.0,28.0
2010-04-26,126.0,0.0,46.0,35.0
2010-04-27,124.0,0.0,64.0,16.0
2010-04-28,157.0,0.0,67.0,26.0
2010-04-29,177.0,62.0,39.0,25.0
2010-04-30,117.0,66.0,28.0,43.0
2010-05-01,100.0,61.0,20.0,28.0
2010-05-02,75.0,83.0,0.0,45.0
2010-05-03,66.0,74.0,0.0,43.0
2010-05-04,77.0,0.0,58.0,40.0
2010-05-05,79.0,0.0,46.0,31.0
2010-05-06,92.0,0.0,63.0,48.0
2010-05-07,77.0,4.0,2.0,28.0
2010-05-08,90.0,1.0,0.0,11.0
2010-05-09,93.0,0.0,3.0,29.0
2010-05-10,72.0,-1.0,17.0,23.0
2010-05-11,68.0,75.0,8.0,45.0
2010-05-12,65.0,87.0,0.0,35.0
2010-05-13,72.0,15.0,0.0,19.0
2010-05-14,76.0,0.0,31.0,18.0
2010-05-15,91.0,0.0,30.0,25.0
2010-05-16,119.0,-1.0,36.0,35.0
2010-05-17,116.0,7.0,63.0,33.0
2010-05-18,101.0,0.0,77.0,29.0
2010-05-19,118.0,0.0,83.0,37.0
2010-05-20,138.0,0.0,89.0,26.0
2010-05-21,145.0,0.0,63.0,33.0
2010-05-22,142.0,0.0,81.0,35.0
2010-05-23,169.0,0.0,80.0,23.0
2010-05-24,169.0,0.0,75.0,34.0
2010-05-25,132.0,0.0,79.0,31.0
2010-05-26,102.0,-1.0,24.0,30.0
2010-05-27,110.0,7.0,11.0,16.0
2010-05-28,108.0,0.0,79.0,29.0
2010-05-29,141.0,34.0,36.0,37.0
2010-05-30,121.0,12.0,15.0,42.0
2010-05-31,129.0,-1.0,32.0,32.0
2010-06-01,126.0,0.0,23.0,18.0
2010-06-02,155.0,0.0,82.0,35.0
2010-06-03,160.0,0.0,92.0,35.0
2010-06-04,169.0,0.0,92.0,27.0
2010-06-05,191.0,0.0,90.0,15.0
2010-06-06,185.0,11.0,28.0,24.0
2010-06-07,152.0,0.0,25.0,34.0
2010-06-08,163.0,29.0,13.0,22.0
2010-06-09,176.0,18.0,2.0,19.0
2010-06-10,186.0,16.0,0.0,18.0
2010-06-11,162.0,-1.0,5.0,38.0
2010-06-12,138.0,0.0,68.0,31.0
2010-06-13,133.0,0.0,21.0,15.0
2010-06-14,159.0,0.0,79.0,40.0
2010-06-15,132.0,0.0,65.0,46.0
2010-06-16,154.0,0.0,91.0,48.0
2010-06-17,166.0,0.0,88.0,48.0
2010-06-18,132.0,-1.0,5.0,36.0
2010-06-19,118.0,5.0,47.0,40.0
2010-06-20,118.0,-1.0,0.0,35.0
2010-06-21,134.0,0.0,75.0,29.0
2010-06-22,141.0,0.0,87.0,18.0
2010-06-23,181.0,0.0,88.0,17.0
2010-06-24,196.0,0.0,76.0,20.0
2010-06-25,189.0,0.0,76.0,24.0
2010-06-26,192.0,0.0,86.0,19.0
2010-06-27,213.0,0.0,89.0,21.0
2010-06-28,215.0,0.0,80.0,22.0
2010-06-29,194.0,3.0,65.0,21.0
2010-06-30,202.0,0.0,49.0,23.0
2010-07-01,224.0,0.0,49.0,22.0
2010-07-02,271.0,0.0,66.0,31.0
2010-07-03,215.0,55.0,22.0,25.0
2010-07-04,201.0,0.0,81.0,26.0
2010-07-05,188.0,-1.0,44.0,30.0
2010-07-06,162.0,0.0,75.0,28.0
2010-07-07,187.0,0.0,61.0,23.0
2010-07-08,220.0,0.0,67.0,20.0
2010-07-09,248.0,0.0,65.0,23.0
2010-07-10,248.0,96.0,66.0,22.0
2010-07-11,229.0,18.0,75.0,25.0
2010-07-12,208.0,25.0,46.0,31.0
2010-07-13,207.0,0.0,24.0,21.0
2010-07-14,214.0,50.0,60.0,35.0
2010-07-15,188.0,-1.0,48.0,52.0
2010-07-16,191.0,21.0,31.0,39.0
2010-07-17,171.0,12.0,55.0,37.0
2010-07-18,176.0,0.0,83.0,22.0
2010-07-19,207.0,0.0,87.0,15.0
2010-07-20,232.0,0.0,46.0,29.0
2010-07-21,221.0,-1.0,29.0,27.0
2010-07-22,184.0,6.0,28.0,24.0
2010-07-23,174.0,-1.0,57.0,21.0
2010-07-24,166.0,0.0,87.0,25.0
2010-07-25,168.0,12.0,17.0,25.0
2010-07-26,168.0,61.0,17.0,29.0
2010-07-27,177.0,15.0,27.0,22.0
2010-07-28,187.0,81.0,60.0,31.0
2010-07-29,167.0,10.0,29.0,31.0
2010-07-30,177.0,-1.0,66.0,19.0
2010-07-31,185.0,10.0,4.0,30.0
2010-08-01,182.0,1.0,31.0,19.0
2010-08-02,161.0,26.0,4.0,14.0
2010-08-03,172.0,0.0,77.0,25.0
2010-08-04,165.0,32.0,11.0,35.0
2010-08-05,153.0,1.0,44.0,25.0
2010-08-06,164.0,0.0,73.0,20.0
2010-08-07,175.0,25.0,0.0,20.0
2010-08-08,171.0,6.0,35.0,23.0
2010-08-09,179.0,14.0,41.0,17.0
2010-08-10,175.0,20.0,11.0,37.0
2010-08-11,169.0,6.0,64.0,27.0
2010-08-12,141.0,5.0,31.0,21.0
2010-08-13,156.0,0.0,67.0,23.0
2010-08-14,182.0,0.0,59.0,23.0
2010-08-15,175.0,89.0,5.0,54.0
2010-08-16,192.0,35.0,21.0,19.0
2010-08-17,164.0,7.0,0.0,38.0
2010-08-18,169.0,27.0,33.0,39.0
2010-08-19,168.0,-1.0,43.0,34.0
2010-08-20,207.0,0.0,71.0,33.0
2010-08-21,214.0,0.0,33.0,38.0
2010-08-22,198.0,-1.0,17.0,29.0
2010-08-23,193.0,32.0,25.0,55.0
2010-08-24,168.0,20.0,76.0,57.0
2010-08-25,165.0,64.0,37.0,25.0
2010-08-26,168.0,6.0,0.0,28.0
2010-08-27,148.0,30.0,9.0,34.0
2010-08-28,135.0,56.0,52.0,31.0
2010-08-29,126.0,56.0,19.0,42.0
2010-08-30,141.0,95.0,56.0,54.0
2010-08-31,128.0,0.0,66.0,22.0
2010-09-01,123.0,0.0,45.0,15.0
2010-09-02,129.0,-1.0,21.0,16.0
2010-09-03,140.0,0.0,55.0,13.0
2010-09-04,138.0,0.0,69.0,24.0
2010-09-05,135.0,0.0,83.0,31.0
2010-09-06,151.0,0.0,85.0,59.0
2010-09-07,125.0,21.0,0.0,49.0
2010-09-08,155.0,42.0,17.0,33.0
2010-09-09,162.0,-1.0,51.0,25.0
2010-09-10,158.0,13.0,2.0,32.0
2010-09-11,184.0,0.0,71.0,34.0
2010-09-12,153.0,8.0,22.0,24.0
2010-09-13,149.0,1.0,41.0,33.0
2010-09-14,156.0,19.0,0.0,59.0
2010-09-15,139.0,66.0,64.0,51.0
2010-09-16,125.0,63.0,40.0,32.0
2010-09-17,114.0,27.0,34.0,29.0
2010-09-18,117.0,-1.0,50.0,25.0
2010-09-19,133.0,-1.0,2.0,38.0
2010-09-20,153.0,-1.0,12.0,44.0
2010-09-21,144.0,0.0,30.0,16.0
2010-09-22,151.0,0.0,81.0,20.0
2010-09-23,160.0,26.0,28.0,20.0
2010-09-24,149.0,11.0,25.0,29.0
2010-09-25,113.0,8.0,70.0,31.0
2010-09-26,86.0,0.0,31.0,19.0
2010-09-27,100.0,55.0,0.0,15.0
2010-09-28,127.0,1.0,0.0,16.0
2010-09-29,97.0,0.0,69.0,25.0
2010-09-30,100.0,42.0,0.0,21.0
2010-10-01,120.0,42.0,65.0,36.0
2010-10-02,153.0,78.0,7.0,42.0
2010-10-03,182.0,0.0,62.0,45.0
2010-10-04,172.0,0.0,26.0,27.0
2010-10-05,167.0,0.0,23.0,33.0
2010-10-06,160.0,17.0,4.0,35.0
2010-10-07,140.0,0.0,1.0,25.0
2010-10-08,142.0,0.0,0.0,36.0
2010-10-09,136.0,0.0,79.0,35.0
2010-10-10,113.0,0.0,92.0,37.0
2010-10-11,96.0,0.0,89.0,35.0
2010-10-12,85.0,0.0,53.0,29.0
2010-10-13,83.0,0.0,9.0,12.0
2010-10-14,94.0,-1.0,1.0,15.0
2010-10-15,103.0,92.0,2.0,19.0
2010-10-16,74.0,-1.0,34.0,43.0
2010-10-17,47.0,0.0,82.0,26.0
2010-10-18,68.0,10.0,42.0,35.0
2010-10-19,90.0,24.0,32.0,29.0
2010-10-20,62.0,22.0,54.0,26.0
2010-10-21,78.0,6.0,68.0,50.0
2010-10-22,90.0,-1.0,28.0,48.0
2010-10-23,72.0,60.0,0.0,58.0
2010-10-24,75.0,41.0,71.0,30.0
2010-10-25,53.0,-1.0,79.0,21.0
2010-10-26,64.0,12.0,3.0,38.0
2010-10-27,89.0,66.0,0.0,51.0
2010-10-28,113.0,-1.0,0.0,45.0
2010-10-29,100.0,0.0,5.0,43.0
2010-10-30,112.0,3.0,12.0,32.0
2010-10-31,92.0,9.0,13.0,26.0
2010-11-01,82.0,0.0,0.0,17.0
2010-11-02,110.0,7.0,2.0,49.0
2010-11-03,128.0,58.0,34.0,52.0
2010-11-04,152.0,-1.0,1.0,77.0
2010-11-05,137.0,5.0,0.0,51.0
2010-11-06,93.0,11.0,9.0,19.0
2010-11-07,55.0,62.0,19.0,28.0
2010-11-08,49.0,3.0,15.0,48.0
2010-11-09,46.0,26.0,5.0,45.0
2010-11-10,54.0,92.0,19.0,29.0
2010-11-11,68.0,29.0,6.0,68.0
2010-11-12,113.0,43.0,16.0,71.0
2010-11-13,104.0,13.0,0.0,33.0
2010-11-14,112.0,58.0,0.0,45.0
2010-11-15,58.0,-1.0,26.0,18.0
2010-11-16,20.0,0.0,59.0,13.0
2010-11-17,39.0,-1.0,0.0,29.0
2010-11-18,53.0,-1.0,20.0,19.0
2010-11-19,71.0,9.0,13.0,19.0
2010-11-20,70.0,0.0,49.0,16.0
2010-11-21,52.0,0.0,52.0,35.0
2010-11-22,45.0,0.0,12.0,34.0
2010-11-23,46.0,-1.0,27.0,23.0
2010-11-24,35.0,-1.0,46.0,20.0
2010-11-25,24.0,-1.0,13.0,23.0
2010-11-26,-1.0,0.0,60.0,17.0
2010-11-27,-5.0,1.0,0.0,28.0
2010-11-28,-30.0,0.0,83.0,31.0
2010-11-29,-22.0,17.0,0.0,34.0
2010-11-30,-16.0,-1.0,15.0,58.0
2010-12-01,-62.0,-1.0,26.0,70.0
2010-12-02,-69.0,14.0,0.0,30.0
2010-12-03,-54.0,4.0,30.0,25.0
2010-12-04,-21.0,44.0,9.0,55.0
2010-12-05,23.0,28.0,28.0,38.0
2010-12-06,-4.0,0.0,19.0,15.0
2010-12-07,-23.0,0.0,5.0,24.0
2010-12-08,-21.0,-1.0,0.0,28.0
2010-12-09,27.0,25.0,38.0,37.0
2010-12-10,38.0,1.0,6.0,31.0
2010-12-11,71.0,4.0,0.0,46.0
2010-12-12,31.0,8.0,17.0,39.0
2010-12-13,-17.0,1.0,0.0,24.0
2010-12-14,-25.0,0.0,13.0,22.0
2010-12-15,4.0,21.0,30.0,22.0
2010-12-16,15.0,24.0,0.0,40.0
2010-12-17,-22.0,24.0,10.0,30.0
2010-12-18,-41.0,36.0,23.0,32.0
2010-12-19,-49.0,64.0,0.0,29.0
2010-12-20,-77.0,-1.0,60.0,18.0
2010-12-21,-39.0,1.0,0.0,18.0
2010-12-22,-21.0,-1.0,0.0,34.0
2010-12-23,-7.0,5.0,0.0,58.0
2010-12-24,-12.0,0.0,16.0,60.0
2010-12-25,-16.0,1.0,58.0,28.0
2010-12-26,5.0,18.0,54.0,21.0
2010-12-27,-6.0,0.0,5.0,35.0
2010-12-28,4.0,1.0,0.0,27.0
2010-12-29,4.0,-1.0,22.0,23.0
2010-12-30,-16.0,0.0,76.0,10.0
2010-12-31,25.0,7.0,0.0,18.0
2011-01-01,35.0,6.0,15.0,26.0
2011-01-02,23.0,-1.0,73.0,22.0
2011-01-03,7.0,1.0,36.0,20.0
2011-01-04,9.0,-1.0,60.0,44.0
2011-01-05,3.0,5.0,63.0,53.0
2011-01-06,44.0,55.0,0.0,30.0
2011-01-07,47.0,5.0,0.0,32.0
2011-01-08,88.0,48.0,6.0,56.0
2011-01-09,38.0,0.0,65.0,39.0
2011-01-10,9.0,0.0,81.0,32.0
2011-01-11,32.0,21.0,0.0,52.0
2011-01-12,57.0,5.0,0.0,38.0
2011-01-13,95.0,25.0,0.0,43.0
2011-01-14,99.0,93.0,0.0,59.0
2011-01-15,89.0,-1.0,0.0,61.0
2011-01-16,97.0,0.0,30.0,50.0
2011-01-17,81.0,5.0,0.0,38.0
2011-01-18,44.0,8.0,4.0,19.0
2011-01-19,36.0,16.0,25.0,23.0
2011-01-20,20.0,-1.0,79.0,29.0
2011-01-21,9.0,-1.0,9.0,15.0
2011-01-22,45.0,3.0,2.0,32.0
2011-01-23,51.0,3.0,0.0,33.0
2011-01-24,55.0,14.0,0.0,31.0
2011-01-25,47.0,54.0,36.0,41.0
2011-01-26,13.0,-1.0,2.0,25.0
2011-01-27,-1.0,0.0,64.0,45.0
2011-01-28,-24.0,0.0,89.0,33.0
2011-01-29,-30.0,0.0,89.0,28.0
2011-01-30,-14.0,0.0,3.0,29.0
2011-01-31,-13.0,0.0,0.0,18.0
2011-02-01,-7.0,9.0,0.0,37.0
2011-02-02,35.0,12.0,0.0,50.0
2011-02-03,56.0,20.0,48.0,50.0
2011-02-04,91.0,6.0,0.0,99.0
2011-02-05,108.0,0.0,3.0,6.0
2011-02-06,100.0,0.0,0.0,87.0
2011-02-07,84.0,0.0,21.0,68.0
2011-02-08,43.0,0.0,87.0,22.0
2011-02-09,30.0,0.0,74.0,26.0
2011-02-10,75.0,91.0,4.0,37.0
2011-02-11,78.0,21.0,0.0,30.0
2011-02-12,55.0,24.0,0.0,41.0
2011-02-13,62.0,0.0,20.0,39.0
2011-02-14,63.0,11.0,5.0,30.0
2011-02-15,59.0,6.0,34.0,37.0
2011-02-16,63.0,2.0,81.0,29.0
2011-02-17,38.0,0.0,70.0,35.0
2011-02-18,10.0,0.0,0.0,35.0
2011-02-19,21.0,0.0,15.0,53.0
2011-02-20,3.0,0.0,22.0,56.0
2011-02-21,-19.0,0.0,87.0,45.0
2011-02-22,-20.0,0.0,88.0,33.0
2011-02-23,4.0,38.0,5.0,44.0
2011-02-24,42.0,13.0,0.0,24.0
2011-02-25,68.0,1.0,0.0,30.0
2011-02-26,73.0,68.0,3.0,40.0
2011-02-27,43.0,96.0,0.0,50.0
2011-02-28,24.0,14.0,0.0,27.0
2011-03-01,25.0,0.0,1.0,44.0
2011-03-02,19.0,0.0,87.0,44.0
2011-03-03,6.0,0.0,90.0,41.0
2011-03-04,-2.0,0.0,87.0,28.0
2011-03-05,26.0,0.0,7.0,20.0
2011-03-06,19.0,0.0,82.0,32.0
2011-03-07,20.0,0.0,89.0,34.0
2011-03-08,46.0,0.0,89.0,37.0
2011-03-09,67.0,12.0,23.0,52.0
2011-03-10,77.0,1.0,0.0,69.0
2011-03-11,67.0,-1.0,58.0,38.0
2011-03-12,85.0,-1.0,54.0,32.0
2011-03-13,106.0,13.0,2.0,30.0
2011-03-14,107.0,29.0,14.0,17.0
2011-03-15,113.0,0.0,56.0,53.0
2011-03-16,72.0,0.0,48.0,53.0
2011-03-17,57.0,-1.0,0.0,30.0
2011-03-18,64.0,13.0,3.0,25.0
2011-03-19,41.0,0.0,71.0,21.0
2011-03-20,38.0,0.0,80.0,13.0
2011-03-21,59.0,0.0,91.0,17.0
2011-03-22,78.0,0.0,88.0,18.0
2011-03-23,83.0,0.0,63.0,20.0
2011-03-24,90.0,0.0,87.0,17.0
2011-03-25,92.0,0.0,52.0,21.0
2011-03-26,48.0,-1.0,5.0,23.0
2011-03-27,62.0,0.0,91.0,25.0
2011-03-28,47.0,0.0,35.0,17.0
2011-03-29,60.0,0.0,92.0,15.0
2011-03-30,90.0,18.0,14.0,29.0
2011-03-31,113.0,55.0,8.0,58.0
2011-04-01,126.0,0.0,15.0,48.0
2011-04-02,153.0,1.0,74.0,39.0
2011-04-03,118.0,15.0,18.0,24.0
2011-04-04,103.0,0.0,35.0,43.0
2011-04-05,99.0,-1.0,0.0,56.0
2011-04-06,144.0,0.0,44.0,38.0
2011-04-07,122.0,0.0,47.0,32.0
2011-04-08,100.0,0.0,87.0,25.0
2011-04-09,104.0,0.0,73.0,29.0
2011-04-10,112.0,0.0,89.0,25.0
2011-04-11,128.0,49.0,78.0,26.0
2011-04-12,84.0,7.0,61.0,47.0
2011-04-13,82.0,0.0,71.0,28.0
2011-04-14,85.0,0.0,2.0,13.0
2011-04-15,103.0,0.0,66.0,13.0
2011-04-16,104.0,-1.0,19.0,14.0
2011-04-17,125.0,0.0,39.0,20.0
2011-04-18,126.0,0.0,91.0,30.0
2011-04-19,152.0,0.0,91.0,25.0
2011-04-20,155.0,0.0,92.0,19.0
2011-04-21,164.0,0.0,80.0,19.0
2011-04-22,182.0,0.0,54.0,25.0
2011-04-23,189.0,0.0,85.0,29.0
2011-04-24,178.0,0.0,73.0,19.0
2011-04-25,167.0,0.0,92.0,31.0
2011-04-26,142.0,0.0,80.0,38.0
2011-04-27,124.0,-1.0,38.0,46.0
2011-04-28,141.0,10.0,42.0,34.0
2011-04-29,168.0,-1.0,60.0,48.0
2011-04-30,155.0,0.0,82.0,63.0
2011-05-01,129.0,0.0,91.0,63.0
2011-05-02,98.0,0.0,90.0,60.0
2011-05-03,82.0,0.0,93.0,43.0
2011-05-04,80.0,0.0,67.0,25.0
2011-05-05,106.0,0.0,89.0,20.0
2011-05-06,150.0,0.0,78.0,28.0
2011-05-07,203.0,0.0,77.0,43.0
2011-05-08,213.0,-1.0,45.0,40.0
2011-05-09,163.0,4.0,27.0,18.0
2011-05-10,165.0,49.0,27.0,22.0
2011-05-11,150.0,0.0,80.0,22.0
2011-05-12,131.0,0.0,46.0,33.0
2011-05-13,136.0,0.0,58.0,25.0
2011-05-14,120.0,-1.0,49.0,36.0
2011-05-15,117.0,22.0,37.0,35.0
2011-05-16,131.0,50.0,3.0,44.0
2011-05-17,140.0,5.0,6.0,32.0
2011-05-18,140.0,0.0,15.0,33.0
2011-05-19,122.0,13.0,17.0,20.0
2011-05-20,132.0,0.0,72.0,21.0
2011-05-21,145.0,0.0,89.0,18.0
2011-05-22,148.0,73.0,27.0,43.0
2011-05-23,160.0,0.0,78.0,47.0
2011-05-24,136.0,0.0,84.0,45.0
2011-05-25,150.0,0.0,83.0,25.0
2011-05-26,147.0,28.0,15.0,60.0
2011-05-27,124.0,18.0,38.0,38.0
2011-05-28,129.0,8.0,20.0,52.0
2011-05-29,159.0,-1.0,28.0,53.0
2011-05-30,191.0,1.0,70.0,30.0
2011-05-31,135.0,34.0,18.0,34.0
2011-06-01,135.0,0.0,93.0,24.0
2011-06-02,160.0,0.0,93.0,35.0
2011-06-03,188.0,0.0,88.0,48.0
2011-06-04,210.0,0.0,81.0,53.0
2011-06-05,166.0,20.0,24.0,32.0
2011-06-06,160.0,74.0,5.0,20.0
2011-06-07,153.0,33.0,25.0,23.0
2011-06-08,145.0,21.0,34.0,36.0
2011-06-09,139.0,1.0,62.0,34.0
2011-06-10,130.0,45.0,19.0,20.0
2011-06-11,115.0,53.0,50.0,29.0
2011-06-12,138.0,-1.0,56.0,25.0
2011-06-13,163.0,17.0,5.0,39.0
2011-06-14,165.0,0.0,69.0,23.0
2011-06-15,174.0,1.0,28.0,21.0
2011-06-16,150.0,49.0,10.0,31.0
2011-06-17,143.0,33.0,27.0,39.0
2011-06-18,141.0,30.0,29.0,64.0
2011-06-19,136.0,64.0,7.0,47.0
2011-06-20,154.0,-1.0,45.0,29.0
2011-06-21,173.0,10.0,21.0,43.0
2011-06-22,158.0,2.0,17.0,44.0
2011-06-23,154.0,25.0,46.0,49.0
2011-06-24,141.0,4.0,44.0,30.0
2011-06-25,142.0,51.0,0.0,35.0
2011-06-26,194.0,1.0,48.0,23.0
2011-06-27,238.0,0.0,90.0,35.0
2011-06-28,249.0,88.0,39.0,31.0
2011-06-29,169.0,22.0,42.0,32.0
2011-06-30,152.0,0.0,76.0,29.0
2011-07-01,144.0,15.0,58.0,31.0
2011-07-02,138.0,0.0,35.0,29.0
2011-07-03,146.0,0.0,70.0,31.0
2011-07-04,155.0,0.0,61.0,25.0
2011-07-05,182.0,0.0,70.0,19.0
2011-07-06,175.0,9.0,39.0,36.0
2011-07-07,176.0,0.0,38.0,32.0
2011-07-08,178.0,-1.0,42.0,40.0
2011-07-09,168.0,49.0,36.0,36.0
2011-07-10,165.0,0.0,71.0,25.0
2011-07-11,179.0,0.0,58.0,18.0
2011-07-12,180.0,89.0,23.0,48.0
2011-07-13,134.0,43.0,0.0,50.0
2011-07-14,137.0,75.0,0.0,69.0
2011-07-15,171.0,22.0,67.0,31.0
2011-07-16,163.0,50.0,6.0,37.0
2011-07-17,159.0,30.0,33.0,51.0
2011-07-18,152.0,29.0,1.0,55.0
2011-07-19,166.0,-1.0,42.0,24.0
2011-07-20,171.0,32.0,20.0,16.0
2011-07-21,167.0,0.0,7.0,25.0
2011-07-22,152.0,-1.0,31.0,34.0
2011-07-23,135.0,88.0,31.0,47.0
2011-07-24,124.0,50.0,0.0,46.0
2011-07-25,150.0,-1.0,28.0,18.0
2011-07-26,155.0,12.0,1.0,20.0
2011-07-27,170.0,0.0,34.0,17.0
2011-07-28,188.0,0.0,32.0,26.0
2011-07-29,157.0,-1.0,10.0,27.0
2011-07-30,147.0,-1.0,0.0,24.0
2011-07-31,142.0,0.0,15.0,13.0
2011-08-01,153.0,0.0,84.0,17.0
2011-08-02,208.0,0.0,68.0,21.0
2011-08-03,197.0,1.0,0.0,20.0
2011-08-04,195.0,29.0,44.0,30.0
2011-08-05,189.0,0.0,44.0,33.0
2011-08-06,185.0,85.0,12.0,29.0
2011-08-07,165.0,1.0,52.0,47.0
